Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases
4/4/2020,IN,India,SEARO,601,2902
4/5/2020,IN,India,SEARO,472,3374
4/6/2020,IN,India,SEARO,693,4067
4/7/2020,IN,India,SEARO,354,4421
4/8/2020,IN,India,SEARO,853,5274
4/9/2020,IN,India,SEARO,591,5865
4/10/2020,IN,India,SEARO,547,6412
4/11/2020,IN,India,SEARO,1035,7447
4/12/2020,IN,India,SEARO,909,8356
4/13/2020,IN,India,SEARO,796,9152
4/14/2020,IN,India,SEARO,1211,10363
4/15/2020,IN,India,SEARO,1076,11439
4/16/2020,IN,India,SEARO,941,12380
4/17/2020,IN,India,SEARO,1007,13387
4/18/2020,IN,India,SEARO,991,14378
4/19/2020,IN,India,SEARO,1334,15712
4/20/2020,IN,India,SEARO,1553,17265
4/21/2020,IN,India,SEARO,1336,18601
4/22/2020,IN,India,SEARO,1383,19984
4/23/2020,IN,India,SEARO,1409,21393
4/24/2020,IN,India,SEARO,1684,23077
4/25/2020,IN,India,SEARO,1429,24506
4/26/2020,IN,India,SEARO,1990,26496
4/27/2020,IN,India,SEARO,1396,27892
4/28/2020,IN,India,SEARO,1543,29435
4/29/2020,IN,India,SEARO,1897,31332
4/30/2020,IN,India,SEARO,1718,33050
5/1/2020,IN,India,SEARO,1993,35043
5/2/2020,IN,India,SEARO,2293,37336
5/3/2020,IN,India,SEARO,2644,39980
5/4/2020,IN,India,SEARO,2553,42533
5/5/2020,IN,India,SEARO,3900,46433
5/6/2020,IN,India,SEARO,2958,49391
5/7/2020,IN,India,SEARO,3561,52952
5/8/2020,IN,India,SEARO,3390,56342
5/9/2020,IN,India,SEARO,3320,59662
5/10/2020,IN,India,SEARO,3277,62939
5/11/2020,IN,India,SEARO,4213,67152
5/12/2020,IN,India,SEARO,3604,70756
5/13/2020,IN,India,SEARO,3525,74281
5/14/2020,IN,India,SEARO,3722,78003
5/15/2020,IN,India,SEARO,3967,81970
5/16/2020,IN,India,SEARO,3970,85940
5/17/2020,IN,India,SEARO,4987,90927
5/18/2020,IN,India,SEARO,5242,96169
5/19/2020,IN,India,SEARO,4970,101139
5/20/2020,IN,India,SEARO,5611,106750
5/21/2020,IN,India,SEARO,5609,112359
5/22/2020,IN,India,SEARO,6088,118447
5/23/2020,IN,India,SEARO,6654,125101
5/24/2020,IN,India,SEARO,6767,131868
5/25/2020,IN,India,SEARO,6977,138845
5/26/2020,IN,India,SEARO,6535,145380
5/27/2020,IN,India,SEARO,6387,151767
5/28/2020,IN,India,SEARO,6566,158333
5/29/2020,IN,India,SEARO,7466,165799
5/30/2020,IN,India,SEARO,7964,173763
5/31/2020,IN,India,SEARO,8380,182143
6/1/2020,IN,India,SEARO,8392,190535
6/2/2020,IN,India,SEARO,8171,198706
6/3/2020,IN,India,SEARO,8909,207615
6/4/2020,IN,India,SEARO,9304,216919
6/5/2020,IN,India,SEARO,9851,226770
6/6/2020,IN,India,SEARO,9887,236657
6/7/2020,IN,India,SEARO,9971,246628
6/8/2020,IN,India,SEARO,9983,256611
6/9/2020,IN,India,SEARO,9987,266598
6/10/2020,IN,India,SEARO,9985,276583
6/11/2020,IN,India,SEARO,9996,286579
6/12/2020,IN,India,SEARO,10956,297535
6/13/2020,IN,India,SEARO,11458,308993
6/14/2020,IN,India,SEARO,11929,320922
6/15/2020,IN,India,SEARO,11502,332424
6/16/2020,IN,India,SEARO,10667,343091
6/17/2020,IN,India,SEARO,10974,354065
6/18/2020,IN,India,SEARO,12881,366946
6/19/2020,IN,India,SEARO,13586,380532
6/20/2020,IN,India,SEARO,14516,395048
6/21/2020,IN,India,SEARO,15413,410461
6/22/2020,IN,India,SEARO,14821,425282
6/23/2020,IN,India,SEARO,14933,440215
6/24/2020,IN,India,SEARO,15968,456183
6/25/2020,IN,India,SEARO,16922,473105
6/26/2020,IN,India,SEARO,17296,490401
6/27/2020,IN,India,SEARO,18552,508953
6/28/2020,IN,India,SEARO,19906,528859
6/29/2020,IN,India,SEARO,19459,548318
6/30/2020,IN,India,SEARO,18522,566840
7/1/2020,IN,India,SEARO,18653,585493
7/2/2020,IN,India,SEARO,19148,604641
7/3/2020,IN,India,SEARO,20903,625544
7/4/2020,IN,India,SEARO,22771,648315
7/5/2020,IN,India,SEARO,24850,673165
7/6/2020,IN,India,SEARO,24248,697413
7/7/2020,IN,India,SEARO,22252,719665
7/8/2020,IN,India,SEARO,22752,742417
7/9/2020,IN,India,SEARO,24879,767296
7/10/2020,IN,India,SEARO,26506,793802
7/11/2020,IN,India,SEARO,27114,820916
7/12/2020,IN,India,SEARO,28637,849553
7/13/2020,IN,India,SEARO,28701,878254
7/14/2020,IN,India,SEARO,28498,906752
7/15/2020,IN,India,SEARO,29429,936181
7/16/2020,IN,India,SEARO,32695,968876
7/17/2020,IN,India,SEARO,34956,1003832
7/18/2020,IN,India,SEARO,34884,1038716
7/19/2020,IN,India,SEARO,38902,1077618
7/20/2020,IN,India,SEARO,40425,1118043
7/21/2020,IN,India,SEARO,37148,1155191
7/22/2020,IN,India,SEARO,37724,1192915
7/23/2020,IN,India,SEARO,45720,1238635
7/24/2020,IN,India,SEARO,49310,1287945
7/25/2020,IN,India,SEARO,48916,1336861
7/26/2020,IN,India,SEARO,48661,1385522
7/27/2020,IN,India,SEARO,49931,1435453
7/28/2020,IN,India,SEARO,47703,1483156
7/29/2020,IN,India,SEARO,48513,1531669
7/30/2020,IN,India,SEARO,52123,1583792
7/31/2020,IN,India,SEARO,55078,1638870
8/1/2020,IN,India,SEARO,57118,1695988
8/2/2020,IN,India,SEARO,54735,1750723
8/3/2020,IN,India,SEARO,52972,1803695
8/4/2020,IN,India,SEARO,52050,1855745
8/5/2020,IN,India,SEARO,52509,1908254
8/6/2020,IN,India,SEARO,56282,1964536
8/7/2020,IN,India,SEARO,62538,2027074
8/8/2020,IN,India,SEARO,61537,2088611
8/9/2020,IN,India,SEARO,64399,2153010
8/10/2020,IN,India,SEARO,62064,2215074
8/11/2020,IN,India,SEARO,53601,2268675
8/12/2020,IN,India,SEARO,60963,2329638
8/13/2020,IN,India,SEARO,66999,2396637
8/14/2020,IN,India,SEARO,64553,2461190
8/15/2020,IN,India,SEARO,65002,2526192
8/16/2020,IN,India,SEARO,63490,2589682
8/17/2020,IN,India,SEARO,57981,2647663
8/18/2020,IN,India,SEARO,55079,2702742
8/19/2020,IN,India,SEARO,64531,2767273
8/20/2020,IN,India,SEARO,69652,2836925
8/21/2020,IN,India,SEARO,68898,2905823
8/22/2020,IN,India,SEARO,69878,2975701
8/23/2020,IN,India,SEARO,69239,3044940
8/24/2020,IN,India,SEARO,61408,3106348
8/25/2020,IN,India,SEARO,60975,3167323
8/26/2020,IN,India,SEARO,67151,3234474
8/27/2020,IN,India,SEARO,75760,3310234
8/28/2020,IN,India,SEARO,77266,3387500
8/29/2020,IN,India,SEARO,76472,3463972
8/30/2020,IN,India,SEARO,78761,3542733
8/31/2020,IN,India,SEARO,78512,3621245
9/1/2020,IN,India,SEARO,69921,3691166
9/2/2020,IN,India,SEARO,78357,3769523
9/3/2020,IN,India,SEARO,83883,3853406
9/4/2020,IN,India,SEARO,83341,3936747
9/5/2020,IN,India,SEARO,86432,4023179
9/6/2020,IN,India,SEARO,90632,4113811
9/7/2020,IN,India,SEARO,90802,4204613
9/8/2020,IN,India,SEARO,75809,4280422
9/9/2020,IN,India,SEARO,89706,4370128
9/10/2020,IN,India,SEARO,95735,4465863
9/11/2020,IN,India,SEARO,96551,4562414
9/12/2020,IN,India,SEARO,97570,4659984
9/13/2020,IN,India,SEARO,94372,4754356
9/14/2020,IN,India,SEARO,92071,4846427
9/15/2020,IN,India,SEARO,83809,4930236
9/16/2020,IN,India,SEARO,90123,5020359
9/17/2020,IN,India,SEARO,97894,5118253
9/18/2020,IN,India,SEARO,96424,5214677
9/19/2020,IN,India,SEARO,93337,5308014
9/20/2020,IN,India,SEARO,92605,5400619
9/21/2020,IN,India,SEARO,86961,5487580
9/22/2020,IN,India,SEARO,75083,5562663
9/23/2020,IN,India,SEARO,83347,5646010
9/24/2020,IN,India,SEARO,86508,5732518
9/25/2020,IN,India,SEARO,86052,5818570
9/26/2020,IN,India,SEARO,85362,5903932
9/27/2020,IN,India,SEARO,88600,5992532
9/28/2020,IN,India,SEARO,82170,6074702
9/29/2020,IN,India,SEARO,70589,6145291
9/30/2020,IN,India,SEARO,80472,6225763
10/1/2020,IN,India,SEARO,86821,6312584
10/2/2020,IN,India,SEARO,81484,6394068
10/3/2020,IN,India,SEARO,79476,6473544
10/4/2020,IN,India,SEARO,75829,6549373
10/5/2020,IN,India,SEARO,74442,6623815
10/6/2020,IN,India,SEARO,61267,6685082
10/7/2020,IN,India,SEARO,72049,6757131
10/8/2020,IN,India,SEARO,78524,6835655
10/9/2020,IN,India,SEARO,70496,6906151
10/10/2020,IN,India,SEARO,73272,6979423
10/11/2020,IN,India,SEARO,74383,7053806
10/12/2020,IN,India,SEARO,66732,7120538
10/13/2020,IN,India,SEARO,55342,7175880
10/14/2020,IN,India,SEARO,63509,7239389
10/15/2020,IN,India,SEARO,67708,7307097
10/16/2020,IN,India,SEARO,63371,7370468
10/17/2020,IN,India,SEARO,62212,7432680
10/18/2020,IN,India,SEARO,61871,7494551
10/19/2020,IN,India,SEARO,55722,7550273
10/20/2020,IN,India,SEARO,46790,7597063
10/21/2020,IN,India,SEARO,54044,7651107
10/22/2020,IN,India,SEARO,55839,7706946
10/23/2020,IN,India,SEARO,54366,7761312
10/24/2020,IN,India,SEARO,53370,7814682
10/25/2020,IN,India,SEARO,50129,7864811
10/26/2020,IN,India,SEARO,45148,7909959
10/27/2020,IN,India,SEARO,36470,7946429
10/28/2020,IN,India,SEARO,43893,7990322
10/29/2020,IN,India,SEARO,49881,8040203
10/30/2020,IN,India,SEARO,48648,8088851
10/31/2020,IN,India,SEARO,48268,8137119
11/1/2020,IN,India,SEARO,46963,8184082
11/2/2020,IN,India,SEARO,45231,8229313
11/3/2020,IN,India,SEARO,38310,8267623
11/4/2020,IN,India,SEARO,46253,8313876
11/5/2020,IN,India,SEARO,50210,8364086
11/6/2020,IN,India,SEARO,47638,8411724
11/7/2020,IN,India,SEARO,50356,8462080
11/8/2020,IN,India,SEARO,45674,8507754
11/9/2020,IN,India,SEARO,45903,8553657
11/10/2020,IN,India,SEARO,38073,8591730
11/11/2020,IN,India,SEARO,44281,8636011
11/12/2020,IN,India,SEARO,47905,8683916
11/13/2020,IN,India,SEARO,44879,8728795
11/14/2020,IN,India,SEARO,44684,8773479
11/15/2020,IN,India,SEARO,41100,8814579
11/16/2020,IN,India,SEARO,30548,8845127
11/17/2020,IN,India,SEARO,29163,8874290
11/18/2020,IN,India,SEARO,38617,8912907
11/19/2020,IN,India,SEARO,45576,8958483
11/20/2020,IN,India,SEARO,45882,9004365
11/21/2020,IN,India,SEARO,46232,9050597
11/22/2020,IN,India,SEARO,45209,9095806
11/23/2020,IN,India,SEARO,44059,9139865
11/24/2020,IN,India,SEARO,37975,9177840
11/25/2020,IN,India,SEARO,44376,9222216
11/26/2020,IN,India,SEARO,44489,9266705
11/27/2020,IN,India,SEARO,43082,9309787
11/28/2020,IN,India,SEARO,41322,9351109
11/29/2020,IN,India,SEARO,41810,9392919
11/30/2020,IN,India,SEARO,38772,9431691
12/1/2020,IN,India,SEARO,31118,9462809
12/2/2020,IN,India,SEARO,36604,9499413
12/3/2020,IN,India,SEARO,35551,9534964
12/4/2020,IN,India,SEARO,36595,9571559
12/5/2020,IN,India,SEARO,36652,9608211
12/6/2020,IN,India,SEARO,36011,9644222
12/7/2020,IN,India,SEARO,32981,9677203
12/8/2020,IN,India,SEARO,26567,9703770
12/9/2020,IN,India,SEARO,32080,9735850
12/10/2020,IN,India,SEARO,31521,9767371
12/11/2020,IN,India,SEARO,29398,9796769
12/12/2020,IN,India,SEARO,30006,9826775
12/13/2020,IN,India,SEARO,30254,9857029
12/14/2020,IN,India,SEARO,27071,9884100
12/15/2020,IN,India,SEARO,22065,9906165
12/16/2020,IN,India,SEARO,26382,9932547
12/17/2020,IN,India,SEARO,24010,9956557
12/18/2020,IN,India,SEARO,22890,9979447
12/19/2020,IN,India,SEARO,25152,10004599
12/20/2020,IN,India,SEARO,26624,10031223
12/21/2020,IN,India,SEARO,24337,10055560
12/22/2020,IN,India,SEARO,19556,10075116
12/23/2020,IN,India,SEARO,23950,10099066
12/24/2020,IN,India,SEARO,24712,10123778
12/25/2020,IN,India,SEARO,23067,10146845
12/26/2020,IN,India,SEARO,22273,10169118
12/27/2020,IN,India,SEARO,18732,10187850
12/28/2020,IN,India,SEARO,20021,10207871
12/29/2020,IN,India,SEARO,16432,10224303
12/30/2020,IN,India,SEARO,20549,10244852
12/31/2020,IN,India,SEARO,21822,10266674
1/1/2021,IN,India,SEARO,20035,10286709
1/2/2021,IN,India,SEARO,19079,10305788
1/3/2021,IN,India,SEARO,18177,10323965
1/4/2021,IN,India,SEARO,16504,10340469
1/5/2021,IN,India,SEARO,16375,10356844
1/6/2021,IN,India,SEARO,18088,10374932
1/7/2021,IN,India,SEARO,20346,10395278
1/8/2021,IN,India,SEARO,18139,10413417
1/9/2021,IN,India,SEARO,18222,10431639
1/10/2021,IN,India,SEARO,18645,10450284
1/11/2021,IN,India,SEARO,16311,10466595
1/12/2021,IN,India,SEARO,12584,10479179
1/13/2021,IN,India,SEARO,15968,10495147
1/14/2021,IN,India,SEARO,16946,10512093
1/15/2021,IN,India,SEARO,15590,10527683
1/16/2021,IN,India,SEARO,15158,10542841
1/17/2021,IN,India,SEARO,15144,10557985
1/18/2021,IN,India,SEARO,13788,10571773
1/19/2021,IN,India,SEARO,10064,10581837
1/20/2021,IN,India,SEARO,13823,10595660
1/21/2021,IN,India,SEARO,15223,10610883
1/22/2021,IN,India,SEARO,14545,10625428
1/23/2021,IN,India,SEARO,14256,10639684
1/24/2021,IN,India,SEARO,14849,10654533
1/25/2021,IN,India,SEARO,13203,10667736
1/26/2021,IN,India,SEARO,9102,10676838
1/27/2021,IN,India,SEARO,12689,10689527
1/28/2021,IN,India,SEARO,11666,10701193
1/29/2021,IN,India,SEARO,18855,10720048
1/30/2021,IN,India,SEARO,13083,10733131
1/31/2021,IN,India,SEARO,13052,10746183
2/1/2021,IN,India,SEARO,11427,10757610
2/2/2021,IN,India,SEARO,8635,10766245
2/3/2021,IN,India,SEARO,11039,10777284
2/4/2021,IN,India,SEARO,12899,10790183
2/5/2021,IN,India,SEARO,12408,10802591
2/6/2021,IN,India,SEARO,11713,10814304
2/7/2021,IN,India,SEARO,12059,10826363
2/8/2021,IN,India,SEARO,11831,10838194
2/9/2021,IN,India,SEARO,9110,10847304
2/10/2021,IN,India,SEARO,11067,10858371
2/11/2021,IN,India,SEARO,12923,10871294
2/12/2021,IN,India,SEARO,9309,10880603
2/13/2021,IN,India,SEARO,12143,10892746
2/14/2021,IN,India,SEARO,12194,10904940
2/15/2021,IN,India,SEARO,11649,10916589
2/16/2021,IN,India,SEARO,9121,10925710
2/17/2021,IN,India,SEARO,11610,10937320
2/18/2021,IN,India,SEARO,12881,10950201
2/19/2021,IN,India,SEARO,13193,10963394
2/20/2021,IN,India,SEARO,13993,10977387
2/21/2021,IN,India,SEARO,14264,10991651
2/22/2021,IN,India,SEARO,14199,11005850
2/23/2021,IN,India,SEARO,10584,11016434
2/24/2021,IN,India,SEARO,13742,11030176
2/25/2021,IN,India,SEARO,16738,11046914
2/26/2021,IN,India,SEARO,16577,11063491
2/27/2021,IN,India,SEARO,16488,11079979
2/28/2021,IN,India,SEARO,16752,11096731
3/1/2021,IN,India,SEARO,15510,11112241
3/2/2021,IN,India,SEARO,12286,11124527
3/3/2021,IN,India,SEARO,14989,11139516
3/4/2021,IN,India,SEARO,17407,11156923
3/5/2021,IN,India,SEARO,16838,11173761
3/6/2021,IN,India,SEARO,18327,11192088
3/7/2021,IN,India,SEARO,18711,11210799
3/8/2021,IN,India,SEARO,18599,11229398
3/9/2021,IN,India,SEARO,15388,11244786
3/10/2021,IN,India,SEARO,17921,11262707
3/11/2021,IN,India,SEARO,22854,11285561
3/12/2021,IN,India,SEARO,23285,11308846
3/13/2021,IN,India,SEARO,24882,11333728
3/14/2021,IN,India,SEARO,25320,11359048
3/15/2021,IN,India,SEARO,26291,11385339
3/16/2021,IN,India,SEARO,24492,11409831
3/17/2021,IN,India,SEARO,28903,11438734
3/18/2021,IN,India,SEARO,35871,11474605
3/19/2021,IN,India,SEARO,39726,11514331
3/20/2021,IN,India,SEARO,40953,11555284
3/21/2021,IN,India,SEARO,43846,11599130
3/22/2021,IN,India,SEARO,46951,11646081
3/23/2021,IN,India,SEARO,40715,11686796
3/24/2021,IN,India,SEARO,47262,11734058
3/25/2021,IN,India,SEARO,53476,11787534
3/26/2021,IN,India,SEARO,59118,11846652
3/27/2021,IN,India,SEARO,62258,11908910
3/28/2021,IN,India,SEARO,62714,11971624
3/29/2021,IN,India,SEARO,68020,12039644
3/30/2021,IN,India,SEARO,56211,12095855
3/31/2021,IN,India,SEARO,53480,12149335
4/1/2021,IN,India,SEARO,72330,12221665
4/2/2021,IN,India,SEARO,81466,12303131
4/3/2021,IN,India,SEARO,89129,12392260
4/4/2021,IN,India,SEARO,93249,12485509
4/5/2021,IN,India,SEARO,103558,12589067
4/6/2021,IN,India,SEARO,96982,12686049
4/7/2021,IN,India,SEARO,115736,12801785
4/8/2021,IN,India,SEARO,126789,12928574
4/9/2021,IN,India,SEARO,131968,13060542
4/10/2021,IN,India,SEARO,145384,13205926
4/11/2021,IN,India,SEARO,152879,13358805
4/12/2021,IN,India,SEARO,168912,13527717
4/13/2021,IN,India,SEARO,161736,13689453
4/14/2021,IN,India,SEARO,184372,13873825
4/15/2021,IN,India,SEARO,200739,14074564
4/16/2021,IN,India,SEARO,217353,14291917
4/17/2021,IN,India,SEARO,234692,14526609
4/18/2021,IN,India,SEARO,261500,14788109
4/19/2021,IN,India,SEARO,273810,15061919
4/20/2021,IN,India,SEARO,259170,15321089
4/21/2021,IN,India,SEARO,295041,15616130
4/22/2021,IN,India,SEARO,314835,15930965
4/23/2021,IN,India,SEARO,332730,16263695
4/24/2021,IN,India,SEARO,346786,16610481
4/25/2021,IN,India,SEARO,349691,16960172
4/26/2021,IN,India,SEARO,352991,17313163
4/27/2021,IN,India,SEARO,323144,17636307
4/28/2021,IN,India,SEARO,360960,17997267
4/29/2021,IN,India,SEARO,379257,18376524
4/30/2021,IN,India,SEARO,386452,18762976
5/1/2021,IN,India,SEARO,401993,19164969
5/2/2021,IN,India,SEARO,392488,19557457
5/3/2021,IN,India,SEARO,368147,19925604
5/4/2021,IN,India,SEARO,357229,20282833
5/5/2021,IN,India,SEARO,382315,20665148
5/6/2021,IN,India,SEARO,412262,21077410
5/7/2021,IN,India,SEARO,414188,21491598
5/8/2021,IN,India,SEARO,401078,21892676
5/9/2021,IN,India,SEARO,403738,22296414
5/10/2021,IN,India,SEARO,366161,22662575
5/11/2021,IN,India,SEARO,329942,22992517
5/12/2021,IN,India,SEARO,348421,23340938
5/13/2021,IN,India,SEARO,362727,23703665
5/14/2021,IN,India,SEARO,343144,24046809
5/15/2021,IN,India,SEARO,326098,24372907
5/16/2021,IN,India,SEARO,311170,24684077
5/17/2021,IN,India,SEARO,281386,24965463
5/18/2021,IN,India,SEARO,263533,25228996
5/19/2021,IN,India,SEARO,267334,25496330
5/20/2021,IN,India,SEARO,276110,25772440
5/21/2021,IN,India,SEARO,259551,26031991
5/22/2021,IN,India,SEARO,257299,26289290
5/23/2021,IN,India,SEARO,240842,26530132
5/24/2021,IN,India,SEARO,222315,26752447
5/25/2021,IN,India,SEARO,196427,26948874
5/26/2021,IN,India,SEARO,208921,27157795
5/27/2021,IN,India,SEARO,211298,27369093
5/28/2021,IN,India,SEARO,186364,27555457
5/29/2021,IN,India,SEARO,173790,27729247
5/30/2021,IN,India,SEARO,165553,27894800
5/31/2021,IN,India,SEARO,152734,28047534
6/1/2021,IN,India,SEARO,127510,28175044
6/2/2021,IN,India,SEARO,132788,28307832
6/3/2021,IN,India,SEARO,134154,28441986
6/4/2021,IN,India,SEARO,132364,28574350
6/5/2021,IN,India,SEARO,120529,28694879
6/6/2021,IN,India,SEARO,114460,28809339
6/7/2021,IN,India,SEARO,100636,28909975
6/8/2021,IN,India,SEARO,86498,28996473
6/9/2021,IN,India,SEARO,92596,29089069
6/10/2021,IN,India,SEARO,94052,29183121
6/11/2021,IN,India,SEARO,91702,29274823
6/12/2021,IN,India,SEARO,84332,29359155
6/13/2021,IN,India,SEARO,80834,29439989
6/14/2021,IN,India,SEARO,70421,29510410
6/15/2021,IN,India,SEARO,60471,29570881
6/16/2021,IN,India,SEARO,62224,29633105
6/17/2021,IN,India,SEARO,67208,29700313
6/18/2021,IN,India,SEARO,62480,29762793
6/19/2021,IN,India,SEARO,60753,29823546
6/20/2021,IN,India,SEARO,58419,29881965
6/21/2021,IN,India,SEARO,53256,29935221
6/22/2021,IN,India,SEARO,42640,29977861
6/23/2021,IN,India,SEARO,50848,30028709
6/24/2021,IN,India,SEARO,54069,30082778
6/25/2021,IN,India,SEARO,51667,30134445
6/26/2021,IN,India,SEARO,48698,30183143
6/27/2021,IN,India,SEARO,50040,30233183
6/28/2021,IN,India,SEARO,46148,30279331
6/29/2021,IN,India,SEARO,37566,30316897
6/30/2021,IN,India,SEARO,45951,30362848
7/1/2021,IN,India,SEARO,48786,30411634
7/2/2021,IN,India,SEARO,46617,30458251
7/3/2021,IN,India,SEARO,44111,30502362
7/4/2021,IN,India,SEARO,43071,30545433
7/5/2021,IN,India,SEARO,39796,30585229
7/6/2021,IN,India,SEARO,34703,30619932
7/7/2021,IN,India,SEARO,43733,30663665
7/8/2021,IN,India,SEARO,45892,30709557
7/9/2021,IN,India,SEARO,43393,30752950
7/10/2021,IN,India,SEARO,42766,30795716
7/11/2021,IN,India,SEARO,41506,30837222
7/12/2021,IN,India,SEARO,37154,30874376
7/13/2021,IN,India,SEARO,32906,30907282
7/14/2021,IN,India,SEARO,38792,30946074
7/15/2021,IN,India,SEARO,41806,30987880
7/16/2021,IN,India,SEARO,38949,31026829
7/17/2021,IN,India,SEARO,38079,31064908
7/18/2021,IN,India,SEARO,41157,31106065
7/19/2021,IN,India,SEARO,38164,31144229
7/20/2021,IN,India,SEARO,30093,31174322
7/21/2021,IN,India,SEARO,42015,31216337
7/22/2021,IN,India,SEARO,41383,31257720
7/23/2021,IN,India,SEARO,35342,31293062
7/24/2021,IN,India,SEARO,39097,31332159
7/25/2021,IN,India,SEARO,39742,31371901
7/26/2021,IN,India,SEARO,39361,31411262
7/27/2021,IN,India,SEARO,29689,31440951
7/28/2021,IN,India,SEARO,43654,31484605
7/29/2021,IN,India,SEARO,43509,31528114
7/30/2021,IN,India,SEARO,44230,31572344
7/31/2021,IN,India,SEARO,41649,31613993
8/1/2021,IN,India,SEARO,41831,31655824
8/2/2021,IN,India,SEARO,40134,31695958
8/3/2021,IN,India,SEARO,30549,31726507
8/4/2021,IN,India,SEARO,42625,31769132
8/5/2021,IN,India,SEARO,42982,31812114
8/6/2021,IN,India,SEARO,44643,31856757
8/7/2021,IN,India,SEARO,38628,31895385
8/8/2021,IN,India,SEARO,39070,31934455
8/9/2021,IN,India,SEARO,35499,31969954
8/10/2021,IN,India,SEARO,28204,31998158
8/11/2021,IN,India,SEARO,38353,32036511
8/12/2021,IN,India,SEARO,41195,32077706
8/13/2021,IN,India,SEARO,40120,32117826
8/14/2021,IN,India,SEARO,38667,32156493
8/15/2021,IN,India,SEARO,36083,32192576
8/16/2021,IN,India,SEARO,32937,32225513
8/17/2021,IN,India,SEARO,25166,32250679
8/18/2021,IN,India,SEARO,35178,32285857
8/19/2021,IN,India,SEARO,36401,32322258
8/20/2021,IN,India,SEARO,36571,32358829
8/21/2021,IN,India,SEARO,34457,32393286
8/22/2021,IN,India,SEARO,30948,32424234
8/23/2021,IN,India,SEARO,25072,32449306
8/24/2021,IN,India,SEARO,25467,32474773
8/25/2021,IN,India,SEARO,37593,32512366
8/26/2021,IN,India,SEARO,46164,32558530
8/27/2021,IN,India,SEARO,44658,32603188
8/28/2021,IN,India,SEARO,46759,32649947
8/29/2021,IN,India,SEARO,45083,32695030
8/30/2021,IN,India,SEARO,42909,32737939
8/31/2021,IN,India,SEARO,30941,32768880
9/1/2021,IN,India,SEARO,41965,32810845
9/2/2021,IN,India,SEARO,47092,32857937
9/3/2021,IN,India,SEARO,45352,32903289
9/4/2021,IN,India,SEARO,42618,32945907
9/5/2021,IN,India,SEARO,42766,32988673
9/6/2021,IN,India,SEARO,38948,33027621
9/7/2021,IN,India,SEARO,31222,33058843
9/8/2021,IN,India,SEARO,37875,33096718
9/9/2021,IN,India,SEARO,43263,33139981
9/10/2021,IN,India,SEARO,34973,33174954
9/11/2021,IN,India,SEARO,33376,33208330
9/12/2021,IN,India,SEARO,28591,33236921
9/13/2021,IN,India,SEARO,27254,33264175
9/14/2021,IN,India,SEARO,25404,33289579
9/15/2021,IN,India,SEARO,27176,33316755
9/16/2021,IN,India,SEARO,30570,33347325
9/17/2021,IN,India,SEARO,34403,33381728
9/18/2021,IN,India,SEARO,35662,33417390
9/19/2021,IN,India,SEARO,30773,33448163
9/20/2021,IN,India,SEARO,30256,33478419
9/21/2021,IN,India,SEARO,26115,33504534
9/22/2021,IN,India,SEARO,26964,33531498
9/23/2021,IN,India,SEARO,31923,33563421
9/24/2021,IN,India,SEARO,31382,33594803
9/25/2021,IN,India,SEARO,29616,33624419
9/26/2021,IN,India,SEARO,28326,33652745
9/27/2021,IN,India,SEARO,26041,33678786
9/28/2021,IN,India,SEARO,18795,33697581
9/29/2021,IN,India,SEARO,18870,33716451
9/30/2021,IN,India,SEARO,23529,33739980
10/1/2021,IN,India,SEARO,26727,33766707
10/2/2021,IN,India,SEARO,24354,33791061
10/3/2021,IN,India,SEARO,22842,33813903
10/4/2021,IN,India,SEARO,20799,33834702
10/5/2021,IN,India,SEARO,18346,33853048
10/6/2021,IN,India,SEARO,18833,33871881
10/7/2021,IN,India,SEARO,22431,33894312
10/8/2021,IN,India,SEARO,21257,33915569
10/9/2021,IN,India,SEARO,19740,33935309
10/10/2021,IN,India,SEARO,18166,33953475
10/11/2021,IN,India,SEARO,18132,33971607
10/12/2021,IN,India,SEARO,14313,33985920
10/13/2021,IN,India,SEARO,15823,34001743
10/14/2021,IN,India,SEARO,18987,34020730
10/15/2021,IN,India,SEARO,16862,34037592
10/16/2021,IN,India,SEARO,15981,34053573
10/17/2021,IN,India,SEARO,14146,34067719
10/18/2021,IN,India,SEARO,13596,34081315
10/19/2021,IN,India,SEARO,13058,34094373
10/20/2021,IN,India,SEARO,14623,34108996
10/21/2021,IN,India,SEARO,18454,34127450
10/22/2021,IN,India,SEARO,15786,34143236
10/23/2021,IN,India,SEARO,16326,34159562
10/24/2021,IN,India,SEARO,15906,34175468
10/25/2021,IN,India,SEARO,14306,34189774
10/26/2021,IN,India,SEARO,12428,34202202
10/27/2021,IN,India,SEARO,13451,34215653
10/28/2021,IN,India,SEARO,16156,34231809
10/29/2021,IN,India,SEARO,14348,34246157
10/30/2021,IN,India,SEARO,14313,34260470
10/31/2021,IN,India,SEARO,12830,34273300
11/1/2021,IN,India,SEARO,12514,34285814
11/2/2021,IN,India,SEARO,10423,34296237
11/3/2021,IN,India,SEARO,11903,34308140
11/4/2021,IN,India,SEARO,12885,34321025
11/5/2021,IN,India,SEARO,12729,34333754
11/6/2021,IN,India,SEARO,10929,34344683
11/7/2021,IN,India,SEARO,10853,34355536
11/8/2021,IN,India,SEARO,11451,34366987
11/9/2021,IN,India,SEARO,10126,34377113
11/10/2021,IN,India,SEARO,11466,34388579
